Tidspunkt,mean(air_temperature P1D),mean(air_pressure_at_sea_level P1D),sum(precipitation_amount P1D),mean(wind_speed P1D)
2021-04-23 00:00:00+00:00,1.7,1024.0,3.5,2.7
2021-04-24 00:00:00+00:00,0.9,1027.6,3.5,2.6
2021-04-25 00:00:00+00:00,1.9,1028.8,0.7,2.4
2021-04-26 00:00:00+00:00,2.1,1023.8,0.6,1.5
2021-04-27 00:00:00+00:00,3.1,1019.9,0.0,1.8
2021-04-28 00:00:00+00:00,2.7,1016.2,0.6,1.8
2021-04-29 00:00:00+00:00,2.7,1016.9,0.0,1.8
2021-04-30 00:00:00+00:00,3.0,1016.1,0.9,2.4
2021-05-01 00:00:00+00:00,2.6,1016.9,1.0,1.9
2021-05-02 00:00:00+00:00,3.0,1015.5,0.0,1.6
2021-05-03 00:00:00+00:00,3.3,1010.2,0.0,2.4
2021-05-04 00:00:00+00:00,3.8,1002.6,0.0,2.4
2021-05-05 00:00:00+00:00,5.3,1001.7,0.6,3.2
2021-05-06 00:00:00+00:00,4.9,1003.3,0.0,3.0
2021-05-07 00:00:00+00:00,3.3,1006.1,0.0,2.6
2021-05-08 00:00:00+00:00,4.1,1008.9,0.0,2.0
2021-05-09 00:00:00+00:00,3.2,1003.0,3.1,2.9
2021-05-10 00:00:00+00:00,7.5,1001.7,0.0,1.8
2021-05-11 00:00:00+00:00,11.9,1007.3,2.6,2.9
2021-05-12 00:00:00+00:00,13.5,1013.5,0.4,1.5
2021-05-13 00:00:00+00:00,9.0,1012.6,10.4,1.1
2021-05-14 00:00:00+00:00,7.8,1008.1,2.1,1.7
2021-05-15 00:00:00+00:00,11.7,1002.5,0.2,2.2
2021-05-16 00:00:00+00:00,11.8,1000.1,0.3,2.5
2021-05-17 00:00:00+00:00,11.2,1002.9,0.0,2.0
2021-05-18 00:00:00+00:00,9.3,1004.0,11.2,2.4
2021-05-19 00:00:00+00:00,8.9,1009.9,1.7,1.6
2021-05-20 00:00:00+00:00,8.7,1010.8,0.4,2.0
2021-05-21 00:00:00+00:00,7.4,1002.4,3.0,1.9
2021-05-22 00:00:00+00:00,8.8,997.9,0.0,1.9
2021-05-23 00:00:00+00:00,11.7,1002.5,0.5,2.0
2021-05-24 00:00:00+00:00,11.6,1010.1,2.6,2.3
2021-05-25 00:00:00+00:00,13.7,1016.3,0.3,2.4
2021-05-26 00:00:00+00:00,14.1,1017.1,0.3,2.6
2021-05-27 00:00:00+00:00,14.1,1017.2,0.2,2.7
2021-05-28 00:00:00+00:00,11.8,1024.0,0.3,2.4
2021-05-29 00:00:00+00:00,8.7,1027.8,0.2,1.8
2021-05-30 00:00:00+00:00,11.7,1027.6,0.3,2.0
2021-05-31 00:00:00+00:00,12.2,1025.3,0.1,1.5
2021-06-01 00:00:00+00:00,13.3,1021.9,0.3,1.7
2021-06-02 00:00:00+00:00,18.9,1025.4,0.3,1.9
2021-06-03 00:00:00+00:00,18.3,1026.0,0.1,2.1
2021-06-04 00:00:00+00:00,20.8,1023.2,0.1,2.6
2021-06-05 00:00:00+00:00,20.1,1023.5,0.2,1.8
2021-06-06 00:00:00+00:00,17.6,1021.5,0.3,1.7
2021-06-07 00:00:00+00:00,14.5,1022.8,1.6,1.9
2021-06-08 00:00:00+00:00,15.3,1020.0,0.2,1.9
2021-06-09 00:00:00+00:00,14.8,1016.0,0.2,2.1
2021-06-10 00:00:00+00:00,16.5,1011.4,0.3,1.8
2021-06-11 00:00:00+00:00,19.0,1004.0,0.3,2.3
2021-06-12 00:00:00+00:00,14.4,1005.8,7.3,4.1
2021-06-13 00:00:00+00:00,10.1,1012.8,2.9,3.0
2021-06-14 00:00:00+00:00,10.0,1005.5,8.0,2.3
2021-06-15 00:00:00+00:00,10.8,1010.7,0.2,3.6
2021-06-16 00:00:00+00:00,7.7,1012.2,5.7,2.1
2021-06-17 00:00:00+00:00,14.3,1011.5,0.2,1.9
2021-06-18 00:00:00+00:00,14.4,1015.2,0.4,2.5
2021-06-19 00:00:00+00:00,11.2,1015.6,0.3,2.2
2021-06-20 00:00:00+00:00,11.5,1010.9,3.3,2.1
2021-06-21 00:00:00+00:00,14.0,1008.5,7.7,2.5
2021-06-22 00:00:00+00:00,12.3,1018.0,0.0,2.1
2021-06-23 00:00:00+00:00,12.4,1018.6,0.2,2.1
2021-06-24 00:00:00+00:00,13.0,1017.5,0.9,1.7
2021-06-25 00:00:00+00:00,12.8,1019.1,3.7,1.9
2021-06-26 00:00:00+00:00,12.3,1018.4,0.1,2.0
2021-06-27 00:00:00+00:00,12.9,1015.8,0.1,1.8
2021-06-28 00:00:00+00:00,12.9,1014.9,0.2,1.7
2021-06-29 00:00:00+00:00,12.7,1016.9,2.6,1.6
2021-06-30 00:00:00+00:00,10.7,1020.2,3.4,2.1
2021-07-01 00:00:00+00:00,13.0,1018.6,0.0,2.3
2021-07-02 00:00:00+00:00,19.2,1016.3,0.4,1.6
2021-07-03 00:00:00+00:00,21.6,1014.0,0.4,1.9
2021-07-04 00:00:00+00:00,20.8,1011.1,0.1,2.5
2021-07-05 00:00:00+00:00,22.9,1009.9,0.3,1.9
2021-07-06 00:00:00+00:00,22.9,1005.3,0.1,1.7
2021-07-07 00:00:00+00:00,20.7,1007.5,0.8,2.5
2021-07-08 00:00:00+00:00,18.2,1017.4,8.7,1.6
2021-07-09 00:00:00+00:00,17.8,1019.9,1.3,2.3
2021-07-10 00:00:00+00:00,19.7,1014.7,0.3,1.8
2021-07-11 00:00:00+00:00,17.1,1012.3,9.9,1.6
2021-07-12 00:00:00+00:00,15.5,1017.6,8.5,1.9
2021-07-13 00:00:00+00:00,18.0,1017.9,0.3,1.6
2021-07-14 00:00:00+00:00,18.9,1013.5,0.2,1.4
2021-07-15 00:00:00+00:00,19.1,1015.1,1.9,3.5
2021-07-16 00:00:00+00:00,14.2,1019.8,0.1,1.9
2021-07-17 00:00:00+00:00,15.8,1013.1,0.3,2.2
2021-07-18 00:00:00+00:00,13.0,1013.5,5.2,4.9
2021-07-19 00:00:00+00:00,10.6,1015.5,2.8,4.4
2021-07-20 00:00:00+00:00,11.7,1015.9,1.4,3.3
2021-07-21 00:00:00+00:00,10.3,1020.1,0.0,2.3
2021-07-22 00:00:00+00:00,13.6,1019.2,0.1,4.4
2021-07-23 00:00:00+00:00,11.5,1020.7,0.5,1.8
2021-07-24 00:00:00+00:00,13.1,1016.9,0.3,1.4
2021-07-25 00:00:00+00:00,17.8,1016.0,0.3,1.6
2021-07-26 00:00:00+00:00,19.0,1014.6,0.4,1.7
2021-07-27 00:00:00+00:00,24.0,1011.2,0.2,2.2
2021-07-28 00:00:00+00:00,23.1,1005.5,0.3,1.7
2021-07-29 00:00:00+00:00,22.0,997.7,0.2,1.9
2021-07-30 00:00:00+00:00,18.5,998.3,0.4,2.8
2021-07-31 00:00:00+00:00,11.8,999.7,0.1,1.7
2021-08-01 00:00:00+00:00,12.2,1004.0,0.0,2.7
2021-08-02 00:00:00+00:00,11.0,1009.1,0.0,2.0
2021-08-03 00:00:00+00:00,10.9,1011.9,0.1,1.6
2021-08-04 00:00:00+00:00,11.2,1013.2,0.0,1.8
2021-08-05 00:00:00+00:00,13.2,1011.9,0.1,1.8
2021-08-06 00:00:00+00:00,13.8,1010.4,9.2,1.7
2021-08-07 00:00:00+00:00,18.9,1008.5,0.2,2.1
2021-08-08 00:00:00+00:00,18.0,1003.2,9.2,2.2
2021-08-09 00:00:00+00:00,15.6,1006.5,5.4,1.4
2021-08-10 00:00:00+00:00,18.1,1010.3,0.1,2.0
2021-08-11 00:00:00+00:00,16.5,1014.2,0.1,1.5
2021-08-12 00:00:00+00:00,14.9,1014.5,0.2,1.6
2021-08-13 00:00:00+00:00,15.7,1010.4,0.2,1.6
2021-08-14 00:00:00+00:00,15.4,1001.8,7.5,3.2
2021-08-15 00:00:00+00:00,11.6,1002.4,46.4,2.0
2021-08-16 00:00:00+00:00,12.3,1007.6,0.3,1.8
2021-08-17 00:00:00+00:00,11.7,1008.9,0.7,1.2
2021-08-18 00:00:00+00:00,12.2,998.6,0.1,3.0
2021-08-19 00:00:00+00:00,11.5,999.8,8.8,4.2
2021-08-20 00:00:00+00:00,10.3,1009.2,5.6,3.4
2021-08-21 00:00:00+00:00,10.1,1019.2,0.4,2.1
2021-08-22 00:00:00+00:00,10.0,1024.3,0.0,1.5
2021-08-23 00:00:00+00:00,9.5,1029.1,0.0,1.6
2021-08-24 00:00:00+00:00,10.0,1021.6,0.2,3.4
2021-08-25 00:00:00+00:00,11.7,1017.5,40.8,3.6
2021-08-26 00:00:00+00:00,10.6,1025.8,0.7,1.4
2021-08-27 00:00:00+00:00,11.5,1027.5,0.2,2.0
2021-08-28 00:00:00+00:00,13.5,1026.9,0.1,1.3
2021-08-29 00:00:00+00:00,13.3,1026.6,0.3,1.9
2021-08-30 00:00:00+00:00,13.9,1027.6,0.2,1.3
2021-08-31 00:00:00+00:00,12.2,1027.5,0.0,3.5
2021-09-01 00:00:00+00:00,11.6,1025.8,4.3,3.4
2021-09-02 00:00:00+00:00,11.5,1021.5,9.4,5.3
2021-09-03 00:00:00+00:00,10.5,1022.1,7.0,2.0
2021-09-04 00:00:00+00:00,8.0,1022.8,0.4,2.1
2021-09-05 00:00:00+00:00,9.2,1023.3,0.0,1.6
2021-09-06 00:00:00+00:00,10.7,1019.0,0.0,1.1
2021-09-07 00:00:00+00:00,12.2,1012.0,3.1,2.2
2021-09-08 00:00:00+00:00,14.4,1011.1,8.7,1.8
2021-09-09 00:00:00+00:00,11.6,1012.2,20.0,1.5
2021-09-10 00:00:00+00:00,10.8,1012.3,3.8,1.3
2021-09-11 00:00:00+00:00,10.6,1009.6,5.0,1.4
2021-09-12 00:00:00+00:00,12.0,1011.7,10.9,2.4
2021-09-13 00:00:00+00:00,9.1,1017.7,2.5,2.2
2021-09-14 00:00:00+00:00,8.3,1018.9,0.1,1.3
2021-09-15 00:00:00+00:00,7.5,1017.5,0.0,1.2
2021-09-16 00:00:00+00:00,10.3,1016.4,0.0,1.1
2021-09-17 00:00:00+00:00,11.4,1019.2,0.1,2.6
2021-09-18 00:00:00+00:00,11.1,1020.2,0.1,2.1
2021-09-19 00:00:00+00:00,10.9,1022.2,0.1,1.5
2021-09-20 00:00:00+00:00,10.8,1020.6,0.1,1.8
2021-09-21 00:00:00+00:00,11.0,1014.8,3.5,2.9
2021-09-22 00:00:00+00:00,11.9,1007.1,1.8,2.9
2021-09-23 00:00:00+00:00,10.5,996.2,0.2,2.0
2021-09-24 00:00:00+00:00,7.6,992.9,1.0,2.6
2021-09-25 00:00:00+00:00,8.6,1004.9,6.7,3.3
2021-09-26 00:00:00+00:00,8.6,1012.9,0.9,1.6
2021-09-27 00:00:00+00:00,13.2,1014.0,0.1,4.2
2021-09-28 00:00:00+00:00,14.9,1016.8,0.0,2.6
2021-09-29 00:00:00+00:00,12.6,1020.3,0.4,2.7
2021-09-30 00:00:00+00:00,13.2,1015.8,0.0,3.2
2021-10-01 00:00:00+00:00,11.8,1004.0,0.0,3.3
2021-10-02 00:00:00+00:00,14.3,1003.0,1.1,3.7
2021-10-03 00:00:00+00:00,13.4,995.2,0.1,3.2
2021-10-04 00:00:00+00:00,14.6,999.0,0.1,5.1
2021-10-05 00:00:00+00:00,14.3,1007.8,0.1,2.8
2021-10-06 00:00:00+00:00,11.4,1011.9,0.1,1.0
2021-10-07 00:00:00+00:00,9.3,1020.8,3.9,2.7
2021-10-08 00:00:00+00:00,9.3,1025.3,4.2,1.2
2021-10-09 00:00:00+00:00,11.6,1024.3,1.0,1.0
2021-10-10 00:00:00+00:00,11.6,1014.8,3.4,1.4
2021-10-11 00:00:00+00:00,8.4,1009.7,11.5,3.5
2021-10-12 00:00:00+00:00,6.0,1015.0,4.6,2.5
2021-10-13 00:00:00+00:00,4.6,1011.1,3.3,2.6
2021-10-14 00:00:00+00:00,6.2,992.9,17.0,2.6
2021-10-15 00:00:00+00:00,8.0,999.9,24.1,3.3
2021-10-16 00:00:00+00:00,3.2,1002.4,10.7,3.5
2021-10-17 00:00:00+00:00,2.7,1012.4,10.4,3.3
2021-10-18 00:00:00+00:00,3.0,1021.3,10.7,2.4
2021-10-19 00:00:00+00:00,3.4,1003.3,0.0,2.1
2021-10-20 00:00:00+00:00,6.2,976.4,10.6,1.5
2021-10-21 00:00:00+00:00,6.4,972.7,2.2,4.9
2021-10-22 00:00:00+00:00,3.2,988.2,18.8,3.3
2021-10-23 00:00:00+00:00,3.7,1014.1,7.6,2.1
2021-10-24 00:00:00+00:00,4.2,1008.2,4.9,1.0
2021-10-25 00:00:00+00:00,5.7,1002.6,2.6,1.3
2021-10-26 00:00:00+00:00,6.9,1002.1,0.2,1.5
2021-10-27 00:00:00+00:00,5.4,996.1,2.3,2.8
2021-10-28 00:00:00+00:00,10.1,999.1,0.0,1.6
2021-10-29 00:00:00+00:00,8.4,998.5,2.9,1.3
2021-10-30 00:00:00+00:00,9.3,998.2,0.0,2.8
2021-10-31 00:00:00+00:00,10.5,997.2,0.0,2.1
2021-11-01 00:00:00+00:00,8.5,992.1,1.6,2.9
2021-11-02 00:00:00+00:00,11.2,994.6,0.0,4.6
2021-11-03 00:00:00+00:00,9.2,1001.4,0.0,0.9
2021-11-04 00:00:00+00:00,3.3,1007.5,0.0,2.1
2021-11-05 00:00:00+00:00,4.3,1002.7,1.4,3.2
2021-11-06 00:00:00+00:00,2.8,1003.9,12.5,2.6
2021-11-07 00:00:00+00:00,1.5,1004.6,3.7,2.3
2021-11-08 00:00:00+00:00,-1.1,1016.2,0.0,1.2
2021-11-09 00:00:00+00:00,-0.5,1004.7,4.9,2.0
2021-11-10 00:00:00+00:00,4.9,1004.9,2.2,4.5
2021-11-11 00:00:00+00:00,4.1,1002.7,4.9,3.9
2021-11-12 00:00:00+00:00,4.8,1016.8,15.1,2.3
2021-11-13 00:00:00+00:00,1.0,1022.1,0.0,1.8
2021-11-14 00:00:00+00:00,-0.8,1028.6,0.0,0.7
2021-11-15 00:00:00+00:00,-1.7,1020.5,0.0,1.3
2021-11-16 00:00:00+00:00,2.7,1009.6,0.0,1.4
2021-11-17 00:00:00+00:00,6.7,1000.2,0.0,2.5
2021-11-18 00:00:00+00:00,3.4,1001.4,1.3,2.7
2021-11-19 00:00:00+00:00,2.6,995.8,3.6,4.5
2021-11-20 00:00:00+00:00,4.1,1002.8,37.5,3.1
2021-11-21 00:00:00+00:00,2.1,1012.6,12.8,2.3
2021-11-22 00:00:00+00:00,0.9,1011.1,2.7,4.2
2021-11-23 00:00:00+00:00,3.0,1009.4,7.8,4.3
2021-11-24 00:00:00+00:00,4.1,1003.0,51.0,2.1
2021-11-25 00:00:00+00:00,2.3,999.4,5.9,2.6
2021-11-26 00:00:00+00:00,-1.9,996.0,2.1,2.6
2021-11-27 00:00:00+00:00,-6.8,1005.0,0.0,1.7
2021-11-28 00:00:00+00:00,-10.7,1007.3,0.0,1.1
2021-11-29 00:00:00+00:00,-10.8,1002.9,0.0,1.2
2021-11-30 00:00:00+00:00,-7.5,993.8,0.0,1.7
2021-12-01 00:00:00+00:00,-3.9,993.0,3.2,3.4
2021-12-02 00:00:00+00:00,-2.9,996.6,4.2,2.7
2021-12-03 00:00:00+00:00,-9.2,998.9,0.0,2.5
2021-12-04 00:00:00+00:00,-6.9,1002.4,0.0,4.0
2021-12-05 00:00:00+00:00,-3.8,1018.0,0.0,1.3
2021-12-06 00:00:00+00:00,-7.7,1015.0,0.0,1.3
2021-12-07 00:00:00+00:00,-9.2,1008.6,0.0,1.8
2021-12-08 00:00:00+00:00,-6.9,1008.1,0.0,3.9
2021-12-09 00:00:00+00:00,-1.7,1006.1,0.0,4.2
2021-12-10 00:00:00+00:00,0.5,1004.4,0.0,2.6
2021-12-11 00:00:00+00:00,-1.2,1009.4,0.0,1.7
2021-12-12 00:00:00+00:00,1.5,1009.8,0.0,1.9
2021-12-13 00:00:00+00:00,2.0,1009.6,0.4,1.7
2021-12-14 00:00:00+00:00,2.7,1004.8,0.4,2.9
2021-12-15 00:00:00+00:00,3.8,1003.1,2.2,4.8
2021-12-16 00:00:00+00:00,4.3,1018.6,8.5,6.0
2021-12-17 00:00:00+00:00,5.5,1028.9,4.3,3.8
2021-12-18 00:00:00+00:00,7.8,1022.2,15.2,7.2
2021-12-19 00:00:00+00:00,4.8,1024.4,13.7,4.1
2021-12-20 00:00:00+00:00,3.0,1027.4,4.1,1.8
2021-12-21 00:00:00+00:00,1.0,1020.4,1.4,1.9
2021-12-22 00:00:00+00:00,0.1,1018.4,1.8,1.2
2021-12-23 00:00:00+00:00,-4.7,1006.2,0.0,3.1
2021-12-24 00:00:00+00:00,-4.8,1005.9,1.9,2.9
2021-12-25 00:00:00+00:00,-5.0,1005.5,2.0,2.5
2021-12-26 00:00:00+00:00,-0.9,1007.2,1.9,2.4
2021-12-27 00:00:00+00:00,-0.6,1005.7,1.2,1.7
2021-12-28 00:00:00+00:00,-5.8,999.5,0.0,0.7
2021-12-29 00:00:00+00:00,-7.7,999.7,0.0,0.8
2021-12-30 00:00:00+00:00,-5.5,991.7,0.0,1.7
2021-12-31 00:00:00+00:00,-0.4,999.7,3.2,2.6
2022-01-01 00:00:00+00:00,1.0,1010.1,0.7,1.7
2022-01-02 00:00:00+00:00,0.1,990.2,2.1,2.8
2022-01-03 00:00:00+00:00,2.2,982.0,0.0,1.4
2022-01-04 00:00:00+00:00,-0.6,979.6,3.0,1.4
2022-01-05 00:00:00+00:00,-6.9,994.8,0.7,1.9
2022-01-06 00:00:00+00:00,-3.1,1007.9,2.3,2.2
2022-01-07 00:00:00+00:00,-7.1,1001.2,0.6,2.2
2022-01-08 00:00:00+00:00,-3.6,998.0,0.1,1.5
2022-01-09 00:00:00+00:00,-4.4,1004.3,0.0,2.9
2022-01-10 00:00:00+00:00,-1.0,1018.2,0.0,2.1
2022-01-11 00:00:00+00:00,-0.5,1015.3,0.0,3.9
2022-01-12 00:00:00+00:00,3.5,1006.6,0.0,5.6
2022-01-13 00:00:00+00:00,6.5,1002.0,23.6,9.2
2022-01-14 00:00:00+00:00,4.1,1014.4,18.5,7.1
2022-01-15 00:00:00+00:00,1.4,1014.6,7.1,3.7
2022-01-16 00:00:00+00:00,2.1,992.1,3.1,5.9
2022-01-17 00:00:00+00:00,0.7,1011.3,10.9,6.0
2022-01-18 00:00:00+00:00,1.7,1013.7,8.4,3.6
2022-01-19 00:00:00+00:00,5.5,996.9,3.8,4.3
2022-01-20 00:00:00+00:00,-1.2,1013.2,8.4,4.1
2022-01-21 00:00:00+00:00,-0.9,1018.3,7.7,1.8
2022-01-22 00:00:00+00:00,0.8,1016.7,7.6,3.0
2022-01-23 00:00:00+00:00,6.2,1015.3,0.7,2.5
2022-01-24 00:00:00+00:00,5.0,1012.7,2.1,5.0
2022-01-25 00:00:00+00:00,1.2,1018.4,8.4,3.4
2022-01-26 00:00:00+00:00,1.1,1000.6,4.2,3.5
2022-01-27 00:00:00+00:00,1.8,996.0,9.9,2.3
2022-01-28 00:00:00+00:00,1.3,1009.5,4.2,4.1
2022-01-29 00:00:00+00:00,1.7,981.4,5.9,2.6
2022-01-30 00:00:00+00:00,1.7,1007.5,11.7,3.6
2022-01-31 00:00:00+00:00,-1.4,1005.0,2.4,1.6
2022-02-01 00:00:00+00:00,-3.6,993.8,1.7,2.1
2022-02-02 00:00:00+00:00,-4.9,1000.8,0.0,1.0
2022-02-03 00:00:00+00:00,-3.7,998.4,1.9,2.8
2022-02-04 00:00:00+00:00,-0.1,980.1,0.2,4.0
2022-02-05 00:00:00+00:00,1.2,979.8,0.6,5.9
2022-02-06 00:00:00+00:00,1.3,972.1,0.1,3.6
2022-02-07 00:00:00+00:00,1.1,995.0,5.5,3.1
2022-02-08 00:00:00+00:00,1.8,993.6,3.6,4.3
2022-02-09 00:00:00+00:00,0.7,990.1,7.2,5.3
2022-02-10 00:00:00+00:00,0.3,996.9,6.9,3.9
2022-02-11 00:00:00+00:00,-1.4,1008.9,17.2,4.5
2022-02-12 00:00:00+00:00,-0.7,1002.1,4.8,2.4
2022-02-13 00:00:00+00:00,2.0,989.8,6.1,2.4
2022-02-14 00:00:00+00:00,1.7,999.2,5.0,3.5
2022-02-15 00:00:00+00:00,-2.7,991.7,1.7,2.7
2022-02-16 00:00:00+00:00,-3.2,980.4,3.6,1.9
2022-02-17 00:00:00+00:00,-3.1,976.8,0.0,0.8
2022-02-18 00:00:00+00:00,-2.4,981.3,3.4,2.1
2022-02-19 00:00:00+00:00,-0.8,985.2,0.6,3.2
2022-02-20 00:00:00+00:00,-1.9,984.0,2.3,2.8
2022-02-21 00:00:00+00:00,-0.5,987.2,2.0,2.8
2022-02-22 00:00:00+00:00,-2.9,998.0,5.1,2.6
2022-02-23 00:00:00+00:00,-0.3,989.9,0.1,4.5
2022-02-24 00:00:00+00:00,2.0,982.9,3.1,2.6
2022-02-25 00:00:00+00:00,2.0,1002.9,0.0,2.5
2022-02-26 00:00:00+00:00,0.0,1019.7,4.3,3.4
2022-02-27 00:00:00+00:00,4.9,1020.9,0.0,2.8
2022-02-28 00:00:00+00:00,3.6,1018.8,0.1,2.7
2022-03-01 00:00:00+00:00,4.3,1015.1,0.7,4.9
2022-03-02 00:00:00+00:00,3.4,1021.8,5.4,4.8
2022-03-03 00:00:00+00:00,1.9,1026.5,2.7,1.8
2022-03-04 00:00:00+00:00,-0.8,1024.0,0.0,1.1
2022-03-05 00:00:00+00:00,-2.9,1021.5,0.0,2.8
2022-03-06 00:00:00+00:00,0.9,1022.9,4.0,4.5
2022-03-07 00:00:00+00:00,3.0,1021.2,5.8,3.8
2022-03-08 00:00:00+00:00,3.9,1022.1,0.1,1.9
2022-03-09 00:00:00+00:00,-0.1,1018.6,0.0,2.8
2022-03-10 00:00:00+00:00,5.4,1019.5,0.0,4.3
2022-03-11 00:00:00+00:00,6.5,1022.1,0.0,1.5
2022-03-12 00:00:00+00:00,4.8,1019.0,0.0,3.4
2022-03-13 00:00:00+00:00,6.8,1021.1,0.0,3.6
2022-03-14 00:00:00+00:00,6.4,1022.5,0.0,1.8
2022-03-15 00:00:00+00:00,5.5,1019.9,0.0,1.3
2022-03-16 00:00:00+00:00,3.7,1022.0,0.0,3.0
2022-03-17 00:00:00+00:00,7.1,1020.2,0.0,4.6
2022-03-18 00:00:00+00:00,5.5,1031.7,0.0,3.9
2022-03-19 00:00:00+00:00,5.8,1040.2,0.0,2.8
2022-03-20 00:00:00+00:00,7.3,1039.3,0.0,1.1
2022-03-21 00:00:00+00:00,5.7,1034.0,0.0,1.4
2022-03-22 00:00:00+00:00,3.5,1031.5,0.0,1.7
2022-03-23 00:00:00+00:00,3.3,1027.0,0.0,2.7
2022-03-24 00:00:00+00:00,8.8,1020.3,0.1,2.9
2022-03-25 00:00:00+00:00,6.8,1016.2,13.2,7.9
2022-03-26 00:00:00+00:00,3.9,1029.6,1.6,3.1
2022-03-27 00:00:00+00:00,1.5,1013.9,5.3,7.4
2022-03-28 00:00:00+00:00,5.5,1008.2,16.1,5.4
2022-03-29 00:00:00+00:00,0.2,1011.8,3.6,1.8
2022-03-30 00:00:00+00:00,-1.3,1011.7,0.0,3.1
2022-03-31 00:00:00+00:00,-0.2,1014.4,0.0,1.8
2022-04-01 00:00:00+00:00,-0.8,1018.8,5.2,1.6
2022-04-02 00:00:00+00:00,0.1,1015.7,0.2,3.4
2022-04-03 00:00:00+00:00,0.0,1004.4,8.6,2.2
2022-04-04 00:00:00+00:00,-0.7,990.6,11.3,1.5
2022-04-05 00:00:00+00:00,-1.9,991.3,1.6,2.5
2022-04-06 00:00:00+00:00,-1.4,988.5,6.3,3.1
2022-04-07 00:00:00+00:00,-1.8,985.5,0.3,2.2
2022-04-08 00:00:00+00:00,-0.9,984.6,0.0,2.8
2022-04-09 00:00:00+00:00,-0.2,986.0,0.8,2.9
2022-04-10 00:00:00+00:00,2.0,997.3,2.4,5.7
2022-04-11 00:00:00+00:00,2.6,1010.8,7.8,5.8
2022-04-12 00:00:00+00:00,2.4,1019.9,0.2,2.4
2022-04-13 00:00:00+00:00,3.6,1018.5,0.0,2.1
2022-04-14 00:00:00+00:00,4.5,1022.4,0.0,2.1
2022-04-15 00:00:00+00:00,3.0,1030.7,0.0,1.5
2022-04-16 00:00:00+00:00,6.6,1033.3,0.0,2.1
2022-04-17 00:00:00+00:00,6.7,1026.8,0.1,1.2
2022-04-18 00:00:00+00:00,7.6,1019.7,0.0,1.7
2022-04-19 00:00:00+00:00,10.3,1020.0,0.0,1.4
2022-04-20 00:00:00+00:00,10.4,1025.4,0.3,1.6
2022-04-21 00:00:00+00:00,9.2,1028.6,0.3,2.1
2022-04-22 00:00:00+00:00,9.2,1029.9,0.3,1.9
2022-04-23 00:00:00+00:00,5.6,1024.7,0.3,1.8
2022-04-24 00:00:00+00:00,8.4,1020.7,0.2,2.2
2022-04-25 00:00:00+00:00,8.4,1019.0,0.3,2.6
2022-04-26 00:00:00+00:00,4.4,1023.8,1.3,2.5
2022-04-27 00:00:00+00:00,1.7,1025.5,0.7,2.6
2022-04-28 00:00:00+00:00,2.6,1026.0,6.1,3.3
2022-04-29 00:00:00+00:00,2.5,1028.4,3.4,2.6
2022-04-30 00:00:00+00:00,3.3,1024.8,2.0,3.6
2022-05-01 00:00:00+00:00,4.4,1020.0,4.5,3.8
2022-05-02 00:00:00+00:00,7.0,1010.6,2.0,6.0
2022-05-03 00:00:00+00:00,3.1,1019.1,3.2,3.1
2022-05-04 00:00:00+00:00,1.4,1014.0,0.9,1.6
2022-05-05 00:00:00+00:00,5.7,1013.0,1.5,3.1
2022-05-06 00:00:00+00:00,6.9,1009.8,0.1,1.8
2022-05-07 00:00:00+00:00,8.0,1019.2,2.7,4.8
2022-05-08 00:00:00+00:00,2.3,1027.3,7.3,2.6
2022-05-09 00:00:00+00:00,5.9,1018.3,2.4,1.5
2022-05-10 00:00:00+00:00,10.1,999.7,0.1,2.6
2022-05-11 00:00:00+00:00,10.0,994.3,4.8,1.8
2022-05-12 00:00:00+00:00,9.5,997.6,4.5,3.3
2022-05-13 00:00:00+00:00,7.2,998.8,0.7,2.5
2022-05-14 00:00:00+00:00,7.6,1007.4,4.1,4.4
2022-05-15 00:00:00+00:00,5.7,1021.2,3.6,3.5
2022-05-16 00:00:00+00:00,5.0,1028.5,0.2,2.3
2022-05-17 00:00:00+00:00,4.8,1025.4,0.0,2.3
2022-05-18 00:00:00+00:00,9.2,1018.6,0.2,1.9
2022-05-19 00:00:00+00:00,11.9,1015.9,0.1,2.1
2022-05-20 00:00:00+00:00,13.2,1014.4,0.3,2.1
2022-05-21 00:00:00+00:00,13.9,1010.1,0.1,2.3
2022-05-22 00:00:00+00:00,11.6,1011.2,1.3,1.8
2022-05-23 00:00:00+00:00,11.9,1004.1,0.1,3.4
2022-05-24 00:00:00+00:00,15.0,1000.6,0.1,3.6
2022-05-25 00:00:00+00:00,14.8,999.0,0.5,3.0
2022-05-26 00:00:00+00:00,11.1,1000.1,0.3,2.4
2022-05-27 00:00:00+00:00,10.2,1004.5,0.1,3.4
2022-05-28 00:00:00+00:00,8.6,1009.3,0.2,4.9
2022-05-29 00:00:00+00:00,5.7,1008.6,4.3,3.3
2022-05-30 00:00:00+00:00,8.4,1014.3,2.7,2.2
2022-05-31 00:00:00+00:00,14.8,1015.0,0.3,2.1
2022-06-01 00:00:00+00:00,14.6,1008.2,3.4,1.3
2022-06-02 00:00:00+00:00,11.4,1010.0,5.8,1.9
2022-06-03 00:00:00+00:00,12.4,1017.2,0.7,2.8
2022-06-04 00:00:00+00:00,9.9,1020.4,1.1,3.7
2022-06-05 00:00:00+00:00,8.9,1022.3,0.8,3.0
2022-06-06 00:00:00+00:00,7.2,1017.7,0.2,1.8
